route_id,bus_number,starting_point,ending_point,via,via_stops,bus_count,high_frequency_route,night_service_route,low_frequency_route,rainfall_index
681,M45E,anna square,kilkattalai,"Triplicane, Chennai Citi Centre, Luz, Saidapet, Velachery","['Triplicane', ' Chennai Citi Centre', ' Luz', ' Saidapet', ' Velachery']",5,0,0,0,29
682,M5,adyar,kelambakkam,"Thiruvanmiyur, Perungudi, Sholinganallur","['Thiruvanmiyur', ' Perungudi', ' Sholinganallur']",3,1,0,0,84
683,M500,chengalpattu,tambaram,"Singaperumal Koil, Maraimalai nagar IE, Guduvancherry, Vandalur Zoo, Perugalathur","['Singaperumal Koil', ' Maraimalai nagar IE', ' Guduvancherry', ' Vandalur Zoo', ' Perugalathur']",5,1,0,0,67
684,M51,t. nagar,sholinganallur,"Velachery, Medavakkam","['Velachery', ' Medavakkam']",2,0,0,0,44
685,M51C,t. nagar,ottiambakkam,"Velachery, MEDAVAKKAM, Perumbakkam","['Velachery', ' MEDAVAKKAM', ' Perumbakkam']",3,0,0,0,30
686,M51D,saidapet,kelambakkam,"Velachery, Medavakkam, Ottiyambakkam, Karanai, Thalambur, Pudhupakkam, Chettinad Hospital","['Velachery', ' Medavakkam', ' Ottiyambakkam', ' Karanai', ' Thalambur', ' Pudhupakkam', ' Chettinad Hospital']",7,0,0,1,21
687,M51V,t.nagar,kolathur,"Velachery,Medavakkam,Sithalapakkam koot road,Kovilancherry,Madurapakkam,Ponmar,Mambakkam Rice mill, Mambakkam","['Velachery', 'Medavakkam', 'Sithalapakkam koot road', 'Kovilancherry', 'Madurapakkam', 'Ponmar', 'Mambakkam Rice mill', ' Mambakkam']",8,1,0,0,74
688,M52,pozhichalur,guduvanchery,"Pallavaram,Chrompet,Tambaram, Perungalathur, Vandalor Zoo","['Pallavaram', 'Chrompet', 'Tambaram', ' Perungalathur', ' Vandalor Zoo']",5,1,0,0,57
689,M54,t.nagar,poonamallee,"Saidepet, Guindy, Porur, Iyyapanthangal, Kumananchavadi","['Saidepet', ' Guindy', ' Porur', ' Iyyapanthangal', ' Kumananchavadi']",5,1,1,0,18
690,M64B,broadway,minjur,"Napalayam, Manali New Town, MFL, CPCL, Manali, Madhavaram Milk colony, Moolakadai, Perambur market, Pulianthope, Doveton, Central R.S","['Napalayam', ' Manali New Town', ' MFL', ' CPCL', ' Manali', ' Madhavaram Milk colony', ' Moolakadai', ' Perambur market', ' Pulianthope', ' Doveton', ' Central R.S']",11,1,0,0,68
691,M64C,broadway,manali,"Madhavaram Milk colony, Thapal petti, Moolakadai, Vyasarpadi, Pulianthope, Doveton, Central R.S","['Madhavaram Milk colony', ' Thapal petti', ' Moolakadai', ' Vyasarpadi', ' Pulianthope', ' Doveton', ' Central R.S']",7,1,0,0,76
692,M64D,broadway,kosappur,"Madhavaram Milk colony, Thapal petti, Moolakadai, Vyasarpadi, Pulianthope, Doveton, Central R.S","['Madhavaram Milk colony', ' Thapal petti', ' Moolakadai', ' Vyasarpadi', ' Pulianthope', ' Doveton', ' Central R.S']",7,1,0,0,39
693,M7,t.nagar,thiruvanmiyur,"Saidapet, Velachery, SRP Tools","['Saidapet', ' Velachery', ' SRP Tools']",3,1,0,0,2
694,M70,cmbt,thiruvanmiyur,"Vadapalani, Ashok nagar, Guindy, Checkpost, Velacherry, Taramani, SRP tools, Jayanthi","['Vadapalani', ' Ashok nagar', ' Guindy', ' Checkpost', ' Velacherry', ' Taramani', ' SRP tools', ' Jayanthi']",8,1,1,0,8
695,M70 xt,anna nagar west,thiruvanmiyur,"Thirumangalam, CMBT, Vadapalani, Ashok nagar, Guindy, Checkpost, Velacherry, Taramani, SRP tools, Jayanthi","['Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok nagar', ' Guindy', ' Checkpost', ' Velacherry', ' Taramani', ' SRP tools', ' Jayanthi']",10,0,1,0,71
696,M70A,cmbt,avadi,"Ambattur O.T, Collector Nagar","['Ambattur O.T', ' Collector Nagar']",2,1,1,0,21
697,M70D,elango nagar (collector nagar),guindy,"Thirumangalam, CMBT, Vadapalani, Ashok Pillar","['Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok Pillar']",4,0,0,0,90
698,M70V,ambattur i.e,guindy tvk estate,"Collector Nagar, Vadapalani","['Collector Nagar', ' Vadapalani']",2,0,0,0,78
699,M79,padappai,t.nagar,"Samthuvapuram, Karasangal, Mannivakkam, Mudichur, Old Perugalathur, Tambaram, Chrompet, Pallavaram, Meenambakkam, Asharkana, Guindy, Little mount, Saidapet","['Samthuvapuram', ' Karasangal', ' Mannivakkam', ' Mudichur', ' Old Perugalathur', ' Tambaram', ' Chrompet', ' Pallavaram', ' Meenambakkam', ' Asharkana', ' Guindy', ' Little mount', ' Saidapet']",13,0,0,0,24
700,M7A,t.nagar,thiruvanmiyur,"Saidapet, Guindy, Velachery, IRT, SRP Tools","['Saidapet', ' Guindy', ' Velachery', ' IRT', ' SRP Tools']",5,1,0,0,35
701,M88,kundrathur,vadapalani,Porur,['Porur'],1,0,0,0,41
702,M89,porur,somangalam,Kundrathur,['Kundrathur'],1,0,0,0,69
703,M89T,iyyapanthangal,amarambedu,"Porur, Kundrathur","['Porur', ' Kundrathur']",2,0,0,1,61
704,PP19,broadway,injambakkam,"Marina Beach, Thiruvanmiyur","['Marina Beach', ' Thiruvanmiyur']",2,0,0,0,55
705,PP19xt,broadway,kovalam,"Marina Beach, Thiruvanmiyur, Injambakkam","['Marina Beach', ' Thiruvanmiyur', ' Injambakkam']",3,0,0,0,59
706,PP21,broadway,guduvanchery,"Secretariat, Chepauk, Q.M.C, Fore Shore Estate, Adyar Bus Stand, Guindy,Pallavaram, Chromepet, Tambaram, Vandalur Zoo","['Secretariat', ' Chepauk', ' Q.M.C', ' Fore Shore Estate', ' Adyar Bus Stand', ' Guindy', 'Pallavaram', ' Chromepet', ' Tambaram', ' Vandalur Zoo']",10,0,0,0,20
707,PP49,cmbt,kovalam,"MMDA Colony, Vadapalani, Liberty, T.Nagar, Saidapet, Adyar, Thiruvanmiyur, Kottivakkam, Palavakkam, Injambakkam, Kanathur, Muttukadu","['MMDA Colony', ' Vadapalani', ' Liberty', ' T.Nagar', ' Saidapet', ' Adyar', ' Thiruvanmiyur', ' Kottivakkam', ' Palavakkam', ' Injambakkam', ' Kanathur', ' Muttukadu']",12,0,0,0,62
708,PP51,high court,tambaram east,"Selaiyur, Camp Road, Medavakkam, Pallikaranai, Velachery, Anna University, Adyar, Sathyastudio, MRC Nagar, Foreshore Estate, Santhome, AIR, Anna Square","['Selaiyur', ' Camp Road', ' Medavakkam', ' Pallikaranai', ' Velachery', ' Anna University', ' Adyar', ' Sathyastudio', ' MRC Nagar', ' Foreshore Estate', ' Santhome', ' AIR', ' Anna Square']",13,0,0,0,36
709,PP51 cut,high court,padhuvancherry,"Camp Road, Medavakkam, Pallikaranai, Velachery, Anna University, Adyar, Sathyastudio, MRC Nagar, Foreshore Estate, Santhome, AIR, Anna Square","['Camp Road', ' Medavakkam', ' Pallikaranai', ' Velachery', ' Anna University', ' Adyar', ' Sathyastudio', ' MRC Nagar', ' Foreshore Estate', ' Santhome', ' AIR', ' Anna Square']",12,0,0,0,89
710,PP66,poonamallee,vandalur zoo,"Tambaram, Chrompet, Pallavaram, Pammal, Anakaputhur, Kundrathur, Mangadu, Karaiyanchavadi","['Tambaram', ' Chrompet', ' Pallavaram', ' Pammal', ' Anakaputhur', ' Kundrathur', ' Mangadu', ' Karaiyanchavadi']",8,1,1,0,70
711,R21,broadway,pallavaram,"Eachangadu, Kilkattalai, Velachery, SRP, Adayar, Foreshore Estate, Anna Square","['Eachangadu', ' Kilkattalai', ' Velachery', ' SRP', ' Adayar', ' Foreshore Estate', ' Anna Square']",7,0,0,0,69
712,S21,broadway,mettukuppam,"Mandaveli, Adyar","['Mandaveli', ' Adyar']",2,0,0,0,83
713,T1,thiruvanmiyur,royapuram m.c,"Adyar, Mylapore, Royapettah, Parry's Corner","['Adyar', ' Mylapore', ' Royapettah', "" Parry's Corner""]",4,0,0,0,6
714,T151,tambaram east,kovalam,"CampRoad, Medavakkam,Shozhinganallur, Navalur, Kelambakkam","['CampRoad', ' Medavakkam', 'Shozhinganallur', ' Navalur', ' Kelambakkam']",5,0,0,1,46
715,T151K,tambaram west,kovalam,"CampRoad, Medavakkam, Shozhinganallur,Panaiyur, Uthandi, Kanathur, Muttukadu","['CampRoad', ' Medavakkam', ' Shozhinganallur', 'Panaiyur', ' Uthandi', ' Kanathur', ' Muttukadu']",7,0,0,0,17
716,T21,broadway,kannagi nagar,"Thoraipakkam, Adyar, Marina","['Thoraipakkam', ' Adyar', ' Marina']",3,0,0,0,33
717,T242,padiyanallur,thiruvanmiyur,"Puzhal, Retteri, Kolathur, Perambur, Doveton, Vepery, Central R.S, Broadway, Marina, Santhome, Adyar","['Puzhal', ' Retteri', ' Kolathur', ' Perambur', ' Doveton', ' Vepery', ' Central R.S', ' Broadway', ' Marina', ' Santhome', ' Adyar']",11,0,0,0,6
718,T29,thiru vi ka nagar,thiruvanmiyur,"Venus, Perambur, Jamaliya, Egmore, L.I.C, Mylapore, Adyar","['Venus', ' Perambur', ' Jamaliya', ' Egmore', ' L.I.C', ' Mylapore', ' Adyar']",7,0,0,0,16
719,T47,tidel park,villivakkam,"Madiakailash, Saidapet, T. Nagar, Anna Hospital, ICF","['Madiakailash', ' Saidapet', ' T. Nagar', ' Anna Hospital', ' ICF']",5,0,0,0,49
720,T51,tambaram east,thiruvanmiyur,"Camp Road, Medavakkam, Sholinganallur, Karappakkam, SRP, Tidel Park","['Camp Road', ' Medavakkam', ' Sholinganallur', ' Karappakkam', ' SRP', ' Tidel Park']",6,1,1,0,94
721,T51 cut,tambaram east,kannaki nagar,"Camp Road, Medavakkam, Sholinganallur","['Camp Road', ' Medavakkam', ' Sholinganallur']",3,0,0,0,42
722,T51S,guduvanchery,okkiam thoraippakkam,"Vandalur, Tambaram East, Camp Road, Medavakkam, Sholinganallur","['Vandalur', ' Tambaram East', ' Camp Road', ' Medavakkam', ' Sholinganallur']",5,0,0,0,41
723,T553,kunnam,thiruverkadu,"Kumananchavadi, Poonamallee, Irrungattukottai, Sriperumbudur, Sunguvarchatiram","['Kumananchavadi', ' Poonamallee', ' Irrungattukottai', ' Sriperumbudur', ' Sunguvarchatiram']",5,0,0,0,71
724,V151,tambaram east,t. nagar,"Saidapet, Velachery, Kamatchi Hospital, S.Kolathur, Kovilambakkam, Medavakkam Koot Road, Kamarajapuram, Camp Road","['Saidapet', ' Velachery', ' Kamatchi Hospital', ' S.Kolathur', ' Kovilambakkam', ' Medavakkam Koot Road', ' Kamarajapuram', ' Camp Road']",8,0,0,0,12
725,V21,thiruvanmiyur,guduvanchery,"SRP, Taramani, Velachery, Kamatchi Hospital, Chromepet, Tambaram","['SRP', ' Taramani', ' Velachery', ' Kamatchi Hospital', ' Chromepet', ' Tambaram']",6,0,0,0,14
726,V51,tambaramwest,t. nagar,"Saidapet, Velachery, Ram Nagar, Madipakkam, Kilkattalai, Medavakkam Koot Road, Kamarajapuram, Camp Road","['Saidapet', ' Velachery', ' Ram Nagar', ' Madipakkam', ' Kilkattalai', ' Medavakkam Koot Road', ' Kamarajapuram', ' Camp Road']",8,1,0,0,36
727,V51 cut,tambaram west,velachery,"Ram Nagar, Madipakkam, Kilkattalai, Medavakkam Koot Road, Kamarajapuram, Camp Road","['Ram Nagar', ' Madipakkam', ' Kilkattalai', ' Medavakkam Koot Road', ' Kamarajapuram', ' Camp Road']",6,0,0,0,22
